confrontoId,jogoId,vencedorId,perdedorId,peso,criadoEm
63f1fb7d-971b-48c8-859a-75605cb19d2f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user89,1,2026-06-22T14:29:41.730Z
b2598cc5-74e0-463c-935f-1df927362edb,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user89,1,2026-06-22T14:29:41.730Z
855b01a1-c6d1-4d0e-b871-f1127d5b8c30,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user89,1,2026-06-22T14:29:41.730Z
f3e9a2c5-4969-4c99-8d50-7c9c3916b39f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user89,1,2026-06-22T14:29:41.730Z
ca531c4f-e3b3-4790-b990-74f15af5e726,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user89,1,2026-06-22T14:29:41.730Z
0e73f238-9a72-4f36-83e6-ca61e86b115a,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user14,1,2026-06-22T14:29:41.730Z
e41af580-d5c3-4e76-a5a1-dc7f43c0e2d9,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user14,1,2026-06-22T14:29:41.730Z
b33fc7d6-97c5-42df-90e7-589e3a8219ba,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user14,1,2026-06-22T14:29:41.730Z
85dd2bc8-e71a-4a0c-bdde-a738168d50d9,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user14,1,2026-06-22T14:29:41.730Z
127e1318-f4f6-4ec7-949c-b03411a5aa1c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user14,1,2026-06-22T14:29:41.730Z
51db7f46-b966-4711-bd3b-ddfcec3befda,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user14,1,2026-06-22T14:29:41.730Z
abb4c1ee-833f-4155-9f8b-ba526f6f12d7,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user14,1,2026-06-22T14:29:41.730Z
3ba47e7b-d380-4ae0-8fcd-ffec9cf45583,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user3,1,2026-06-22T14:29:41.730Z
113625bb-71e5-4b56-8032-4449564332d2,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user40,1,2026-06-22T14:29:41.730Z
1a1358a2-5efc-43fd-bc4a-2713d2505d4c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user111,1,2026-06-22T14:29:41.730Z
f73dbead-b400-4874-8b52-7f083680e459,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user8,1,2026-06-22T14:29:41.730Z
dbf819c0-2ea1-4c01-9dae-b076148b697c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user117,1,2026-06-22T14:29:41.730Z
88ec5adf-39fc-4f51-b398-955120dad41a,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user5,1,2026-06-22T14:29:41.730Z
849cfe89-21ef-4908-a77e-4293a8c74083,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user76,1,2026-06-22T14:29:41.730Z
6a9cfe43-ffe9-4071-b157-8674a44a976c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user16,1,2026-06-22T14:29:41.730Z
9bf729d2-a4ac-41bf-921e-30bf67ae8f6a,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user119,1,2026-06-22T14:29:41.730Z
b66994e1-034f-4472-ab2b-db20db1115ee,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user120,1,2026-06-22T14:29:41.730Z
c5315375-6ba8-43e9-83b4-32777b9d7af2,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user4,1,2026-06-22T14:29:41.730Z
5ac9f3eb-bd08-43fc-8c9f-50ba497824fe,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user99,1,2026-06-22T14:29:41.730Z
5edcdd56-bc3b-4429-8688-d03247652d56,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user46,1,2026-06-22T14:29:41.730Z
a800e33e-fadf-43df-b542-4420e12f43f6,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user9,1,2026-06-22T14:29:41.730Z
2138174e-6cf6-43de-9a74-9f963f8f492c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user113,1,2026-06-22T14:29:41.730Z
5271647f-0660-49e6-a8c9-b005bb018b64,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user121,1,2026-06-22T14:29:41.730Z
4a32501e-66a6-40db-9106-8e9d587c48f4,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user29,1,2026-06-22T14:29:41.730Z
2b3cb596-077e-4169-9ad5-6a3fdcead09c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user112,user54,1,2026-06-22T14:29:41.730Z
b81fa871-b24a-4a6f-a20d-222af6b4aaf1,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user3,1,2026-06-22T14:29:41.730Z
f996fb13-3d96-4d9f-995d-912f1441f5bb,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user40,1,2026-06-22T14:29:41.730Z
e28c0d78-bc9e-4f4a-b49d-19639d1ae53f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user111,1,2026-06-22T14:29:41.730Z
3ea9c9b4-2e4a-4ea2-967d-b6147cbe8b66,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user117,1,2026-06-22T14:29:41.730Z
a19b5b60-d6a6-4148-95ff-6e17aee3d3a4,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user5,1,2026-06-22T14:29:41.730Z
b717de54-8025-426e-9ac9-8fb9dcb08734,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user76,1,2026-06-22T14:29:41.730Z
02a5c8cd-2bff-4e37-9083-8d2844e2a2b8,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user16,1,2026-06-22T14:29:41.730Z
06af6846-415d-413b-a34d-98f6e1f0fbaf,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user119,1,2026-06-22T14:29:41.730Z
268a6365-bd86-40bc-bc0f-cfdde2ae7bee,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user3,1,2026-06-22T14:29:41.730Z
80b06bc2-0643-4e0c-8a0c-3efcd0443661,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user120,1,2026-06-22T14:29:41.730Z
76d8821b-e79e-4a93-b242-7ca51c595e6b,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user99,1,2026-06-22T14:29:41.730Z
39469954-2716-4692-b378-34dee8a87bd7,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user9,1,2026-06-22T14:29:41.730Z
8c39af19-49ff-4d07-8ca1-8e8a76782290,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user113,1,2026-06-22T14:29:41.730Z
56b223c0-d5be-4232-84a5-43fba4827668,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user121,1,2026-06-22T14:29:41.730Z
24725c50-3252-4227-b540-76255cf259b1,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user29,1,2026-06-22T14:29:41.730Z
1c5e7a9f-4dc5-46d3-bbc2-84b98c354e56,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user3,user54,1,2026-06-22T14:29:41.730Z
15b9ae11-5926-49a6-ac40-f3e6ae73dfb9,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user40,1,2026-06-22T14:29:41.730Z
04ba1042-3689-47d7-8469-b4833d911250,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user111,1,2026-06-22T14:29:41.730Z
7845a75e-331b-4abb-aad1-54cfeeb0a5f4,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user8,1,2026-06-22T14:29:41.730Z
fb305d02-679e-4c4d-a0ce-8e01c96ab469,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user117,1,2026-06-22T14:29:41.730Z
78b05d23-c5de-4dc1-a1f4-4cf65e113c73,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user5,1,2026-06-22T14:29:41.730Z
1661e401-a551-4a37-91d7-c42decba84b6,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user76,1,2026-06-22T14:29:41.730Z
ab802af2-b309-4e35-a095-48b25086f4ac,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user16,1,2026-06-22T14:29:41.730Z
14634709-4344-4d6a-a65a-dd9f1ce11874,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user119,1,2026-06-22T14:29:41.730Z
f5be7aa8-a055-4e51-b540-0a124369d6d2,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user120,1,2026-06-22T14:29:41.730Z
830b372e-a1d8-4662-9727-83c2f82c90b7,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user4,1,2026-06-22T14:29:41.730Z
caf821e2-6470-4d61-a6b9-ddeebfaf9536,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user99,1,2026-06-22T14:29:41.730Z
87c23d2c-77cf-47ec-8f89-e092bfa23fbf,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user46,1,2026-06-22T14:29:41.730Z
15afc0fd-71da-4ae0-91f9-1c040da27452,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user9,1,2026-06-22T14:29:41.730Z
1a4ba2af-a15e-4e7c-8f83-bfaaa8b6f887,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user113,1,2026-06-22T14:29:41.730Z
98ebdce4-f31f-4a14-8742-b2b80705a249,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user121,1,2026-06-22T14:29:41.730Z
0432419b-fbde-4c7b-837e-f718149466bf,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user29,1,2026-06-22T14:29:41.730Z
0c96615d-5ff0-4421-97f8-e0f70d591ed9,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user17,user54,1,2026-06-22T14:29:41.730Z
0fc7eccd-28c7-467e-b8e8-e4254b20cde4,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user40,1,2026-06-22T14:29:41.730Z
32ff102e-9cae-4726-94e0-58842ac9fe1e,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user40,1,2026-06-22T14:29:41.730Z
6e42b18d-f0f8-4072-8d17-327d61bc4784,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user40,1,2026-06-22T14:29:41.730Z
7c63ce7b-c789-418b-9b21-39927e16162f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user40,1,2026-06-22T14:29:41.730Z
0802940d-c56f-4361-b9ed-718ec471198b,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user111,1,2026-06-22T14:29:41.730Z
1ed817c4-52fd-48ff-958c-a83baa16cc55,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user111,1,2026-06-22T14:29:41.730Z
c85288c4-12db-4792-8d73-57c5408cad28,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user111,1,2026-06-22T14:29:41.730Z
05e1fa15-d0aa-49f5-a958-eb6c033b918c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user111,1,2026-06-22T14:29:41.730Z
5aee39ff-b802-4218-8ee2-a87f199c19a9,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user117,1,2026-06-22T14:29:41.730Z
212b805e-0b47-4637-b19b-a78de4b8d152,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user5,1,2026-06-22T14:29:41.730Z
4aa0f855-28e2-4db2-97af-039af7e45fea,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user76,1,2026-06-22T14:29:41.730Z
0fd250d1-edb3-4726-a83b-069a59575a40,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user16,1,2026-06-22T14:29:41.730Z
2e149410-89a2-4a13-b890-c7e8a0f781f6,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user119,1,2026-06-22T14:29:41.730Z
96fa301b-8f34-4e5c-9788-a13be01fa7fc,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user8,1,2026-06-22T14:29:41.730Z
837023fe-fb0b-4ad0-b732-f1228a6eeafa,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user120,1,2026-06-22T14:29:41.730Z
0ff60d80-7043-4a42-9689-a06be245c3b0,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user99,1,2026-06-22T14:29:41.730Z
4d6ed320-47e9-423b-81f6-37008f033b77,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user9,1,2026-06-22T14:29:41.730Z
033273f4-1ce1-43b4-8bd0-31f736f5b263,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user113,1,2026-06-22T14:29:41.730Z
f6ed6dd3-7f60-45ba-b454-20316f7b6897,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user121,1,2026-06-22T14:29:41.730Z
77fe3824-cb85-4b2c-b836-2e214d3db226,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user29,1,2026-06-22T14:29:41.730Z
95922dcc-ff2c-4864-8ca0-5b2a35bed902,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user8,user54,1,2026-06-22T14:29:41.730Z
9a287628-605f-4878-902c-09db62f5d577,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user117,1,2026-06-22T14:29:41.730Z
3d8b4d34-d0cc-4aec-ad5e-6a8a11c3313c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user117,1,2026-06-22T14:29:41.730Z
78949e97-5a0c-4d1c-ab91-c3b055923432,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user117,1,2026-06-22T14:29:41.730Z
4d971013-4b22-4ddb-ada6-1af3a764c9b7,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user5,1,2026-06-22T14:29:41.730Z
3a360efb-5a45-4ed5-9b7e-2fd7c9681310,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user5,1,2026-06-22T14:29:41.730Z
ab709f18-70b7-4bdd-ab03-097b99f511a1,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user5,1,2026-06-22T14:29:41.730Z
c767a889-d8c8-4cf4-a0d1-f747f3efdb77,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user76,1,2026-06-22T14:29:41.730Z
16c96caa-7275-4c14-b1e4-9b62c6cfbe65,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user76,1,2026-06-22T14:29:41.730Z
16bfb074-3ec5-465f-b7f4-87cfdf3c6f3c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user76,1,2026-06-22T14:29:41.730Z
7d694637-7871-4ad2-a68b-d65ad6147a8b,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user16,1,2026-06-22T14:29:41.730Z
01b72ff4-7079-4c47-be68-48d84ccfeb7a,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user16,1,2026-06-22T14:29:41.730Z
9e1b8e3f-b9c6-4a78-ba52-80be66ef84cf,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user16,1,2026-06-22T14:29:41.730Z
8f90e92a-45eb-41e1-8bf6-424f01fcce7a,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user119,1,2026-06-22T14:29:41.730Z
d95eaea1-881c-4af7-87a0-e22163232736,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user119,1,2026-06-22T14:29:41.730Z
8eb77770-d4a9-458f-9905-b227807eab73,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user119,1,2026-06-22T14:29:41.730Z
52e01c87-3967-421c-8fad-7b0b142ce1ff,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user120,1,2026-06-22T14:29:41.730Z
962545b5-cd84-4c35-b9b2-6e52e9996b8f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user4,1,2026-06-22T14:29:41.730Z
753ad4d8-6644-410e-86ce-f95cec785f72,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user99,1,2026-06-22T14:29:41.730Z
5fe2aaa6-b8a4-4f44-9c5a-38ba03f809f0,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user46,1,2026-06-22T14:29:41.730Z
448e6e96-7801-4bab-b626-0b4b5bdae694,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user9,1,2026-06-22T14:29:41.730Z
72c24d69-6068-4dfa-a8ce-61ab864c6f28,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user113,1,2026-06-22T14:29:41.730Z
0fc95532-406d-4088-beb7-65f095a5cdde,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user121,1,2026-06-22T14:29:41.730Z
ae3d96d5-34ce-4a36-baeb-4685737301e2,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user29,1,2026-06-22T14:29:41.730Z
d464dcf4-be17-49f4-aa3a-46ac278f3099,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user13,user54,1,2026-06-22T14:29:41.730Z
bdbd0eed-01bb-4c70-bdb1-4e1f23365d6f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user120,1,2026-06-22T14:29:41.730Z
46293ac5-f1b6-494a-b3ac-57a3b1c0332c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user120,1,2026-06-22T14:29:41.730Z
4e994875-f270-485b-ac10-fa4c1227672c,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user99,1,2026-06-22T14:29:41.730Z
a93ec784-46a0-4578-b0b0-4f0dea61def6,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user9,1,2026-06-22T14:29:41.730Z
2c1d666c-30c0-4e2a-b0b3-442df228bf6f,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user113,1,2026-06-22T14:29:41.730Z
be84f3ec-9ebc-4349-9550-1ea2cc04b50e,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user121,1,2026-06-22T14:29:41.730Z
ad331e8a-e910-48ed-b649-e3c056f5a9ed,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user29,1,2026-06-22T14:29:41.730Z
2de58e89-6019-47b2-8c1b-9f9967b58561,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user4,user54,1,2026-06-22T14:29:41.730Z
01ff2985-0c19-43f9-aabe-bf7b47e7510d,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user99,1,2026-06-22T14:29:41.730Z
7bcb02c8-f2b3-4bd9-b14a-d722c17d6362,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user9,1,2026-06-22T14:29:41.730Z
82ab3122-73ce-4615-983f-d1d36e7b6f43,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user113,1,2026-06-22T14:29:41.730Z
f7a22839-7590-4d7c-b81a-435c221d130e,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user121,1,2026-06-22T14:29:41.730Z
8504f122-1d2a-4ceb-96f6-f18e5c57730e,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user29,1,2026-06-22T14:29:41.730Z
42300708-716b-44f9-8238-74028417b936,2cc8c024-882c-49d3-b42b-0b34d51e4c31,user46,user54,1,2026-06-22T14:29:41.730Z
c7cc8bee-fb0e-4dd5-af6e-1d4a9d6d4d6d,ff24403a-019f-43e2-88b1-40157d97890a,user6,user26,1,2026-06-22T14:29:43.360Z
ec258c3a-9e49-48f1-a2f0-77125e719bc8,ff24403a-019f-43e2-88b1-40157d97890a,user6,user29,1,2026-06-22T14:29:43.360Z
83513852-f16e-431b-8910-fe6a1f1c3843,ff24403a-019f-43e2-88b1-40157d97890a,user6,user52,1,2026-06-22T14:29:43.360Z
82f13d21-e7ce-453e-ac16-7743fe213fa0,ff24403a-019f-43e2-88b1-40157d97890a,user6,user91,1,2026-06-22T14:29:43.360Z
bffc7086-1744-4d5c-bbe9-e2c4cf46d7b2,ff24403a-019f-43e2-88b1-40157d97890a,user6,user1,1,2026-06-22T14:29:43.360Z
fe16176b-a414-4909-b6dd-848d47a516d2,ff24403a-019f-43e2-88b1-40157d97890a,user6,user11,1,2026-06-22T14:29:43.360Z
14ece2cb-11d2-43fe-8674-6f533505304a,ff24403a-019f-43e2-88b1-40157d97890a,user6,user77,1,2026-06-22T14:29:43.360Z
4e449878-3a0b-42e2-be58-de6ddd13a373,ff24403a-019f-43e2-88b1-40157d97890a,user6,user89,1,2026-06-22T14:29:43.360Z
2f6807ef-a9c3-49f9-a59c-a0f706bb5714,ff24403a-019f-43e2-88b1-40157d97890a,user6,user14,1,2026-06-22T14:29:43.360Z
6de31b2e-09e6-4b86-8e43-dedad5a91aaf,ff24403a-019f-43e2-88b1-40157d97890a,user6,user112,1,2026-06-22T14:29:43.360Z
a4b37c99-3748-4713-b3f4-466619ea7a50,ff24403a-019f-43e2-88b1-40157d97890a,user6,user3,1,2026-06-22T14:29:43.360Z
918098ea-5238-4b22-b9da-704438f78549,ff24403a-019f-43e2-88b1-40157d97890a,user6,user17,1,2026-06-22T14:29:43.360Z
eced0082-7ba0-47af-a820-09045adfaacd,ff24403a-019f-43e2-88b1-40157d97890a,user6,user111,1,2026-06-22T14:29:43.360Z
6e69cc8f-d5cb-4aba-9cbd-b73aecfa390d,ff24403a-019f-43e2-88b1-40157d97890a,user6,user117,1,2026-06-22T14:29:43.360Z
9fc71464-6d4c-4cdb-9738-f110f23542a2,ff24403a-019f-43e2-88b1-40157d97890a,user6,user76,1,2026-06-22T14:29:43.360Z
0eddd1fd-7b01-4f48-a348-d41aad5789a1,ff24403a-019f-43e2-88b1-40157d97890a,user6,user16,1,2026-06-22T14:29:43.360Z
85dca3be-8e53-4eb5-a29d-4ddf1d42747c,ff24403a-019f-43e2-88b1-40157d97890a,user6,user13,1,2026-06-22T14:29:43.360Z
df66dcf7-c59f-4db9-8a3d-e40cff166e67,ff24403a-019f-43e2-88b1-40157d97890a,user6,user5,1,2026-06-22T14:29:43.360Z
f94773fa-6a34-4dca-9a4b-1a69ddb0ee8d,ff24403a-019f-43e2-88b1-40157d97890a,user6,user4,1,2026-06-22T14:29:43.360Z
7f38fa15-5dfd-452e-9da6-51deb08646ad,ff24403a-019f-43e2-88b1-40157d97890a,user6,user99,1,2026-06-22T14:29:43.360Z
8703dd53-efad-48cb-bdb3-1da6e54e3c62,ff24403a-019f-43e2-88b1-40157d97890a,user6,user46,1,2026-06-22T14:29:43.360Z
d979ba4c-c63a-4e62-a8c7-f9fd7eaf2c26,ff24403a-019f-43e2-88b1-40157d97890a,user6,user9,1,2026-06-22T14:29:43.360Z
5bb3d914-16cf-4770-82f5-28da9f95d6e5,ff24403a-019f-43e2-88b1-40157d97890a,user6,user113,1,2026-06-22T14:29:43.360Z
4f740f8b-a253-459b-9b14-268b4b1d3300,ff24403a-019f-43e2-88b1-40157d97890a,user6,user121,1,2026-06-22T14:29:43.360Z
8e1271f3-aec3-43ad-b0b2-7e7526173c1b,ff24403a-019f-43e2-88b1-40157d97890a,user6,user54,1,2026-06-22T14:29:43.360Z
984081da-7990-4fd8-a9f3-7adf8e926a61,ff24403a-019f-43e2-88b1-40157d97890a,user6,user40,1,2026-06-22T14:29:43.360Z
bbe9853d-34c9-4917-b23a-12b6a1a13c7b,ff24403a-019f-43e2-88b1-40157d97890a,user6,user43,1,2026-06-22T14:29:43.360Z
cb0a3208-faa5-434e-8dde-dead18df64b1,ff24403a-019f-43e2-88b1-40157d97890a,user6,user123,1,2026-06-22T14:29:43.360Z
cce661ca-218d-4424-9f4e-2651c7e28b63,ff24403a-019f-43e2-88b1-40157d97890a,user6,user126,1,2026-06-22T14:29:43.360Z
77dc5b3a-32c8-4f27-89fe-be87584b3af6,ff24403a-019f-43e2-88b1-40157d97890a,user6,user129,1,2026-06-22T14:29:43.360Z
8b4ee215-6920-4bbc-b584-8b701e701a29,ff24403a-019f-43e2-88b1-40157d97890a,user6,user125,1,2026-06-22T14:29:43.360Z
a0f22d9f-1458-4c45-abd7-89067e9201f1,ff24403a-019f-43e2-88b1-40157d97890a,user6,user128,1,2026-06-22T14:29:43.360Z
b6242bcd-a7ae-43e6-9a35-e4016c003c2c,ff24403a-019f-43e2-88b1-40157d97890a,user6,user12,1,2026-06-22T14:29:43.360Z
694b3af9-036b-46c2-bc2f-88a3c3639963,ff24403a-019f-43e2-88b1-40157d97890a,user6,user8,1,2026-06-22T14:29:43.360Z
dae1d5ff-cfab-40f5-9af1-1a702ca89516,ff24403a-019f-43e2-88b1-40157d97890a,user6,user124,1,2026-06-22T14:29:43.360Z
3821a8f4-1829-4519-86de-475ccfd26cdb,ff24403a-019f-43e2-88b1-40157d97890a,user26,user29,1,2026-06-22T14:29:43.360Z
de347041-79e4-4dc4-8ad2-23d99d399804,ff24403a-019f-43e2-88b1-40157d97890a,user26,user91,1,2026-06-22T14:29:43.360Z
c3018cf0-dc71-491e-afef-ffb9e08e4078,ff24403a-019f-43e2-88b1-40157d97890a,user26,user1,1,2026-06-22T14:29:43.360Z
0e87dd67-e26a-4bda-8195-caf5f0e20884,ff24403a-019f-43e2-88b1-40157d97890a,user26,user11,1,2026-06-22T14:29:43.360Z
32c0536d-a915-480a-9bc3-940c01090bc0,ff24403a-019f-43e2-88b1-40157d97890a,user26,user77,1,2026-06-22T14:29:43.360Z
c8b10995-7865-4047-8267-08dc79e447e2,ff24403a-019f-43e2-88b1-40157d97890a,user26,user89,1,2026-06-22T14:29:43.360Z
9428e35a-8f59-493e-80b8-baaadeb6fbba,ff24403a-019f-43e2-88b1-40157d97890a,user26,user14,1,2026-06-22T14:29:43.360Z
40b098a4-4368-4ad6-b470-449e4afd1873,ff24403a-019f-43e2-88b1-40157d97890a,user26,user112,1,2026-06-22T14:29:43.360Z
3b65b20b-170d-4066-9ea2-99f5cc6d3aa2,ff24403a-019f-43e2-88b1-40157d97890a,user26,user3,1,2026-06-22T14:29:43.360Z
1d6207de-edab-4215-b899-6999aa6ca3cc,ff24403a-019f-43e2-88b1-40157d97890a,user26,user111,1,2026-06-22T14:29:43.360Z
9b100af5-9f85-4052-b31c-494733a26ad2,ff24403a-019f-43e2-88b1-40157d97890a,user26,user76,1,2026-06-22T14:29:43.360Z
077329df-cab3-4ea2-b954-ff24ae5df959,ff24403a-019f-43e2-88b1-40157d97890a,user26,user13,1,2026-06-22T14:29:43.360Z
b70346b5-9aaa-4691-a45b-c204a4ac4a4b,ff24403a-019f-43e2-88b1-40157d97890a,user119,user26,1,2026-06-22T14:29:43.360Z
6fd8221e-ba41-4b5a-a49a-14c69014adec,ff24403a-019f-43e2-88b1-40157d97890a,user26,user5,1,2026-06-22T14:29:43.360Z
6ca61c89-4261-4f3d-9337-941a549c37e0,ff24403a-019f-43e2-88b1-40157d97890a,user26,user4,1,2026-06-22T14:29:43.360Z
82d15e7c-8683-46e7-9e7e-3f01c549cefe,ff24403a-019f-43e2-88b1-40157d97890a,user26,user46,1,2026-06-22T14:29:43.360Z
442e52ee-35e8-481f-9e3e-52729589631f,ff24403a-019f-43e2-88b1-40157d97890a,user26,user9,1,2026-06-22T14:29:43.360Z
590640a1-7779-4917-8299-3d02c6ba5eb7,ff24403a-019f-43e2-88b1-40157d97890a,user26,user113,1,2026-06-22T14:29:43.360Z
29646a26-6f5a-4f1d-9524-63c2eb9fb829,ff24403a-019f-43e2-88b1-40157d97890a,user26,user121,1,2026-06-22T14:29:43.360Z
47806fe4-f602-4198-ba2a-f088f61bd90f,ff24403a-019f-43e2-88b1-40157d97890a,user26,user54,1,2026-06-22T14:29:43.360Z
